name,amenity,main_cuisine,lat,lon,has_outdoor_seating,has_wifi,is_wheelchair_accessible
Cilindro,restaurant,peruvian,40.4287541,-3.6748719,False,False,False
Ronda 14,restaurant,unknown,40.4363042,-3.6844844,False,False,False
China Crown,restaurant,unknown,40.4291455,-3.686462,False,False,False
Ishou,restaurant,ramen,40.423364,-3.70876,False,False,False
Mar y Tierra,restaurant,unknown,40.4383276,-3.6237555,False,False,False
Racers Madrid,restaurant,unknown,40.4382737,-3.6239882,False,False,False
La Galería,cafe,unknown,40.4407144,-3.6255449,False,False,False
Karrara,cafe,unknown,40.4397474,-3.625209,False,False,False
La Trinera,restaurant,unknown,40.4271453,-3.6850632,False,False,False
Portacos Bar,restaurant,mexican,40.3934636,-3.6578929,False,False,False
Bar El sordo,cafe,unknown,40.3456055,-3.7156193,False,False,False
Bar Mezquita,cafe,unknown,40.3463084,-3.7154879,False,False,False
Lambar,bar,unknown,40.4352746,-3.7168164,False,False,False
Cartel de Mala,restaurant,mexican,40.4256529,-3.7021954,False,False,False
Ronda,restaurant,unknown,40.4083058,-3.7162104,False,False,False
Taquería María Bonita,restaurant,mexican,40.4081098,-3.715742,False,False,False
Bar Retaurante Estoril,restaurant,unknown,40.4080038,-3.7154805,False,False,False
Los Arcos de Ponzano,restaurant,regional,40.4379043,-3.6992768,False,False,False
Casa Real,restaurant,chinese,40.3927398,-3.6631025,False,False,False
,restaurant,unknown,40.3785953,-3.7846559,False,False,False
María Malagueta,restaurant,unknown,40.4273627,-3.6044093,False,False,False
Panetika,bar,unknown,40.4278449,-3.6049273,False,False,False
Metropoli,restaurant,unknown,40.4270644,-3.6043667,False,False,False
Piazza Italia,restaurant,unknown,40.4287495,-3.6047507,False,False,False
La Cueva de Barragan II,restaurant,unknown,40.4233935,-3.7156638,False,False,False
Kritikos,restaurant,greek,40.4236944,-3.6973077,False,False,False
Pupuseria Rio Grande,restaurant,unknown,40.3532781,-3.6816899,False,False,False
Tras os montes,restaurant,unknown,40.4911676,-3.7220875,False,False,False
La cervecera,restaurant,regional,40.3931838,-3.6667984,False,False,False
El pernil extremeño,restaurant,unknown,40.3925768,-3.6544486,False,False,False
L'Origine,cafe,unknown,40.4113264,-3.7050813,False,False,False
La Dorrego,restaurant,unknown,40.4314227,-3.7040058,False,False,False
Cotorrita,restaurant,unknown,40.4314045,-3.6974139,False,False,False
El pajar de Manolita,restaurant,tapas,40.4336014,-3.6997088,False,False,False
Pizzart Luchana,restaurant,pizza,40.4302867,-3.7005461,False,False,False
Cris Café,restaurant,unknown,40.4418904,-3.6630491,False,False,False
Nagú,restaurant,unknown,40.4250583,-3.6742385,True,False,False
La Antikaria,cafe,unknown,40.4034194,-3.6732152,False,False,False
Como en Casa,restaurant,unknown,40.4582277,-3.6161861,False,False,False
Hornea,cafe,coffee_shop,40.4308728,-3.6719543,False,False,True
El Rescoldo,restaurant,unknown,40.4309023,-3.6722178,False,False,False
Fontarrón,cafe,unknown,40.4009562,-3.6530209,False,False,False
Killari,restaurant,peruvian,40.435641,-3.7132684,False,False,False
Korea,restaurant,korean,40.4429598,-3.695652,False,False,False
Makitake,restaurant,sushi,40.4743227,-3.6861848,False,False,False
Macao,restaurant,unknown,40.4154674,-3.7003953,False,False,False
Uramis,bar,unknown,40.3830855,-3.7430152,False,False,False
Bar Tormis,bar,unknown,40.3829475,-3.742173,True,False,False
Chicken On Fire,restaurant,unknown,40.3832461,-3.741246,False,False,False
Sónico,bar,unknown,40.3848896,-3.7399351,True,False,False
Pizzería Carlos | Vistalegre,restaurant,pizza,40.3854039,-3.7400671,False,False,False
Maneras De Vivir Bar,bar,unknown,40.3855102,-3.7399305,False,False,False
Lunares,bar,unknown,40.3854836,-3.739357,False,False,False
Asador Lujam,restaurant,steak_house,40.3854305,-3.7375135,True,False,False
Bar la Iguana,bar,unknown,40.3855437,-3.7365932,False,False,False
Samba,restaurant,unknown,40.4362225,-3.6910522,True,False,False
Bovia del Viso,restaurant,unknown,40.3731408,-3.7646559,False,False,False
Pizzería Popizza,restaurant,pizza,40.3732907,-3.7653976,True,False,False
Cafetería el Abuelo,cafe,unknown,40.3770484,-3.7491151,False,False,False
Bar los Pérez,bar,unknown,40.3783932,-3.7476955,True,False,False
Bar Cafetería Anjegluma,cafe,unknown,40.3818135,-3.7439798,False,False,False
Fanático,restaurant,unknown,40.4353786,-3.6895472,False,False,False
Sano Placer,cafe,unknown,40.3864154,-3.7352217,False,False,False
Restaurante Peruano,restaurant,unknown,40.3877163,-3.7332304,True,False,False
Taberna D'Martín,bar,unknown,40.3879272,-3.7323893,True,False,False
Freedom Pizza,restaurant,brunch,40.4299603,-3.7010498,False,False,False
La escondida,bar,unknown,40.3899753,-3.6607672,False,False,False
Cafetería Relaxing Churrería,cafe,churro,40.3704482,-3.708626,False,False,False
Tower Paradise,bar,unknown,40.4569483,-3.7038843,False,False,False
Recife,cafe,coffee_shop,40.45679,-3.7036211,False,False,False
Sidrería el Rinconcito,bar,unknown,40.3726782,-3.7531528,False,False,False
Bar Vegas,bar,unknown,40.372583,-3.7531553,False,False,False
El Emperador,restaurant,unknown,40.3744619,-3.7512116,True,False,False
Snack-Bar Emperador,restaurant,unknown,40.4434956,-3.674079,False,False,False
Balmoral,bar,unknown,40.4263191,-3.689263,False,False,True
Kukaramakara,restaurant,dominicana,40.3928986,-3.6953972,False,False,False
Jordan,restaurant,unknown,40.3697628,-3.7097374,False,False,False
Kebabish,restaurant,unknown,40.3698027,-3.7056597,False,False,False
El Casal de Pepa,restaurant,unknown,40.4063893,-3.6709092,False,False,False
Mediterrae,restaurant,mediterranean,40.4131354,-3.6702131,False,False,False
Vips,restaurant,international,40.4141002,-3.6698593,False,False,False
Ginos,restaurant,italian,40.4136319,-3.6698898,False,False,False
La Tagliatella,restaurant,italian,40.3928779,-3.6794506,False,False,True
Thai Emotion,restaurant,thai,40.4681579,-3.6615381,False,False,False
El Cañeo,cafe,unknown,40.3715773,-3.7420942,False,False,False
Vivari,cafe,unknown,40.3915892,-3.6946404,True,False,True
Cheff a Brasas,restaurant,peruvian,40.3939995,-3.7671965,False,False,False
Mishky's,restaurant,peruvian,40.3903903,-3.7627232,False,False,False
El Argentino,bar,argentinian,40.3873183,-3.7616179,False,False,False
Vukata,restaurant,argentinian,40.3873561,-3.7616676,False,False,False
El Huarique,restaurant,peruvian,40.388058,-3.7618419,False,False,False
El Rincon del Chifa,restaurant,peruvian,40.3882119,-3.7617321,False,False,False
Helados Artesanales,cafe,unknown,40.3925863,-3.7604342,False,False,False
,cafe,unknown,40.3984063,-3.7347253,False,False,False
Enciso Gastrobar,restaurant,peruvian,40.4530567,-3.7028626,False,False,False
Manka Peruano,restaurant,peruvian,40.4529321,-3.7034677,False,False,False
Nano el Mexicano,restaurant,mexican,40.4522677,-3.7011709,False,False,False
Cafetería Musical,restaurant,unknown,40.3960933,-3.7330583,False,False,False
Alistano,restaurant,unknown,40.3960494,-3.7327981,False,False,False
Vaiven,cafe,unknown,40.3965233,-3.732145,False,False,False
La Troje,cafe,unknown,40.3959449,-3.7648423,False,False,False
NoveCento,restaurant,pizza,40.3921364,-3.7552925,False,False,False
Cafetería Foro,cafe,unknown,40.3942619,-3.7353063,False,False,False
Bar Rama,cafe,unknown,40.3914421,-3.7638807,False,False,False
El Ranchito,restaurant,colombian,40.3955379,-3.7334887,False,False,False
Badsha,restaurant,hindu,40.4573351,-3.7077637,False,False,False
Bar Restaurante Los Faroles,restaurant,unknown,40.4574197,-3.7069156,False,False,False
Asador Betel,restaurant,unknown,40.3727978,-3.7455128,False,False,False
Cafetería Narnia,cafe,unknown,40.3727912,-3.7452553,False,False,False
Delirious Pizza Carabanchel,restaurant,pizza,40.3728114,-3.7417653,False,False,False
Casa Botías,restaurant,unknown,40.3725412,-3.7418087,False,False,False
Marisquería Pirri,restaurant,seafood,40.3722437,-3.7405277,False,False,False
Sal y Azúcar,restaurant,unknown,40.3729572,-3.7406732,False,False,False
Happy Coffee,cafe,unknown,40.3729416,-3.7403414,False,False,False
Mesón la Cascada,restaurant,unknown,40.3729747,-3.744312,False,False,False
El Racimo de Oro,bar,unknown,40.3736337,-3.7455904,False,False,False
Bodega Salvaje,restaurant,unknown,40.424037,-3.6708464,False,False,False
Fayer Madrid,restaurant,israeli,40.4273732,-3.6926755,False,False,False
Patio Siete,restaurant,regional,40.4287454,-3.6911892,False,False,False
Bar Los Morales,cafe,unknown,40.4570039,-3.7087465,False,False,False
,restaurant,burger,40.4048699,-3.7234446,False,False,False
El Rincón Blanqurrojo,cafe,peruvian,40.4051567,-3.7450844,False,False,False
La Ñusta,restaurant,peruvian,40.4062758,-3.7414203,False,False,False
El Señor de Mayca,restaurant,peruvian,40.4059455,-3.7414719,False,False,False
El Cortijo,restaurant,peruvian,40.405509,-3.7426609,False,False,False
Mesón Navazul,restaurant,unknown,40.463109,-3.6977386,False,False,False
Bar Restaurante La marmita,restaurant,regional,40.3769821,-3.6325818,False,False,False
Ben-A-Ber,restaurant,unknown,40.393323,-3.7645469,False,False,False
La Mexita,restaurant,mexican,40.392184,-3.7603141,False,False,False
Mesón,restaurant,unknown,40.3930139,-3.7661975,False,False,False
Asador & Burger,restaurant,burger,40.3930891,-3.7652806,False,False,False
Mi kely,bar,unknown,40.3794408,-3.7485445,False,False,False
El Rincón Tulueño,restaurant,unknown,40.3791604,-3.7483641,False,False,False
Li-Sushi,restaurant,japanese,40.3804341,-3.7487385,False,False,False
La Vitrola,bar,unknown,40.3803885,-3.7483424,True,False,False
El Tonel,restaurant,unknown,40.3800834,-3.7496415,False,False,False
Bar Pizarro,bar,unknown,40.3796738,-3.7516358,False,False,False
Delicia,bar,unknown,40.3792695,-3.7523931,False,False,False
Chocolatte,cafe,unknown,40.3790042,-3.7525418,False,False,False
Bar Eume,bar,unknown,40.378799,-3.752374,False,False,False
Cafetería Tito's,cafe,unknown,40.3787434,-3.7523298,False,False,False
Leña al Mono,bar,unknown,40.3767617,-3.7503252,False,False,False
MI causa,restaurant,peruvian,40.4499651,-3.7022178,False,False,False
Freedom,bar,unknown,40.4575422,-3.699438,False,False,False
Loa,cafe,unknown,40.3951935,-3.6981545,False,False,False
Sabor Sichuan,restaurant,chinese,40.425759,-3.7134516,False,False,False
El Nano,cafe,unknown,40.4694962,-3.7047855,False,False,False
Bar Kopa's,cafe,unknown,40.461573,-3.6991411,False,False,False
Perla del Sabor,restaurant,ecuatorian,40.4589241,-3.6994754,False,False,False
Novarinos,cafe,pizza,40.4591634,-3.6996519,False,False,False
Las tapas de bacalao,restaurant,unknown,40.3861144,-3.6868808,True,False,False
La Cibeles,restaurant,unknown,40.4541771,-3.7033421,False,False,False
Elbe,restaurant,unknown,40.4555636,-3.701232,False,False,False
Mi Estrella,cafe,unknown,40.3876962,-3.7395764,False,False,False
La Bodeguita,restaurant,unknown,40.3873045,-3.7404781,False,False,False
La Plazita,cafe,unknown,40.3875579,-3.7404617,False,False,False
La Chiquita,restaurant,unknown,40.3978052,-3.7186651,False,False,False
Sabor 100% Latino 2,restaurant,ecudorean,40.3982358,-3.7190699,False,False,False
Opus Bar de Copas,bar,unknown,40.3960934,-3.7140367,False,False,False
Carro,restaurant,local,40.3983424,-3.7193553,False,False,False
De Madrid Al Rancho,restaurant,mexican,40.3971195,-3.7159503,False,False,True
100 Montaditos,restaurant,sandwich,40.3943664,-3.7223396,True,False,False
Chifa Doromari,restaurant,chifa,40.3916732,-3.7242359,False,False,False
Sabor K-tracho,restaurant,hondurean,40.386715,-3.7374301,False,False,False
Washington,restaurant,hondurean,40.386866,-3.7372448,False,False,False
El Goloso Ecuatoriano,restaurant,ecudorean,40.3921075,-3.7403224,False,False,False
Donde Mila,restaurant,peruvian,40.3883352,-3.7402729,False,False,False
ella Sky Bar,restaurant,unknown,40.4204441,-3.7051988,False,False,False
Faborit,restaurant,unknown,40.4672452,-3.6884574,True,False,False
Bar Las Peñas,restaurant,unknown,40.4578091,-3.7081487,False,False,False
Cafetería Veracruz,cafe,unknown,40.4580424,-3.6987937,False,False,False
La Parrilla de Andoriña,restaurant,unknown,40.4595265,-3.6979228,False,False,False
La Tita Rivera,bar,tapas,40.4224228,-3.7004669,False,False,False
El Vagón de la Máquina,restaurant,unknown,40.4196986,-3.7052424,False,False,False
El Vagón de la Máquina,restaurant,unknown,40.4250632,-3.6769054,False,False,False
Puerta 57,restaurant,unknown,40.452387,-3.689196,False,False,False
熊仔解馋坊II（Restaurante xiongzai II）,restaurant,unknown,40.4194896,-3.7030454,False,False,False
La Merced,restaurant,unknown,40.3796994,-3.6228351,False,False,False
Dakar,restaurant,african,40.4102522,-3.7010642,False,False,False
El Conde,restaurant,unknown,40.4650949,-3.6396753,False,False,False
Taberna Griega,restaurant,greek,40.4036579,-3.6781124,False,False,False
Beker6,restaurant,unknown,40.4360727,-3.6870916,False,False,False
Sichuan Kitchen,restaurant,unknown,40.4241049,-3.7103967,False,False,False
Illescas 111,bar,unknown,40.3935613,-3.7617418,False,False,False
El Parque,restaurant,unknown,40.3888443,-3.7605147,False,False,False
El Timon del Terraza,restaurant,local,40.3869852,-3.7579876,False,False,False
Bar Cafe López,cafe,local,40.3863401,-3.7583829,False,False,False
Brutal Burrito,restaurant,unknown,40.409165,-3.7011392,False,False,False
Baton Rouge Cocktail Bar,bar,unknown,40.4157768,-3.7017696,False,False,False
La Mayor,restaurant,spanish,40.4645684,-3.6975948,False,False,False
El Museo de la Empanada,cafe,colombian,40.3890098,-3.7421215,False,False,False
El Buen Gusto,cafe,colombian,40.3874019,-3.743134,False,False,False
Tilin Tilin,restaurant,ecuadorean,40.387117,-3.7455601,False,False,False
,restaurant,ecuadorean,40.3870608,-3.7447728,False,False,False
Los 2 Amigos III,restaurant,unknown,40.3876369,-3.7445864,False,False,False
Canada,restaurant,unknown,40.391881,-3.7420356,False,False,False
Montados & Tapas Co.,restaurant,unknown,40.3915225,-3.7430924,False,False,False
La Lupita II,restaurant,peruvian,40.3915327,-3.7435591,False,False,False
La Sazón de la Chola,restaurant,peruvian,40.391307,-3.7433204,False,False,False
Rincón Catracho,restaurant,honduran,40.3912559,-3.7433741,False,False,False
El Señor de los Milagros,restaurant,peruvian,40.3902074,-3.7438656,False,False,False
La Abundancia,restaurant,chinese,40.3900874,-3.7439366,False,False,False
Manolo Bakes,cafe,unknown,40.4489939,-3.6955308,False,False,True
Leomar,restaurant,local,40.4047626,-3.7219308,False,False,False
Urban Poke,restaurant,unknown,40.4335598,-3.6062509,False,False,False
Los Mesegares,restaurant,ecuadorean,40.3867454,-3.7455481,False,False,False
Los 2 Amigos,restaurant,unknown,40.3862917,-3.744312,False,False,False
El Barrio,restaurant,unknown,40.3915703,-3.7602705,False,False,False
Veintiz,cafe,unknown,40.3920865,-3.7602277,False,False,False
Zuppa,restaurant,unknown,40.4131744,-3.7006114,False,False,False
Churrería La Mejor,cafe,churro,40.4002034,-3.6732138,False,False,False
Nibur,cafe,unknown,40.3897356,-3.7552977,False,False,False
Six board game café,cafe,unknown,40.4016448,-3.675932,False,False,False
Panaria,cafe,coffee_shop,40.4396396,-3.6791679,False,False,False
Moon The New Croissant,cafe,unknown,40.4410062,-3.6790199,False,False,True
Barinka,restaurant,peruvian,40.414802,-3.7041077,False,False,False
Materia Prima,restaurant,unknown,40.4562245,-3.6885983,False,False,False
Taberna La Trucha,restaurant,unknown,40.4151792,-3.7000464,False,False,False
Tasty Bowl,restaurant,unknown,40.407499,-3.7094774,False,False,False
La Perla de Vallekas,restaurant,unknown,40.3820984,-3.6443495,False,False,False
Cervecería Costa Verde,restaurant,unknown,40.3919189,-3.7427278,False,False,False
El Rincón Criollo,restaurant,peruvian,40.3866834,-3.7516925,False,False,False
El Verde,bar,unknown,40.3891007,-3.7440164,False,False,False
Subway Club,bar,unknown,40.3867025,-3.7517788,False,False,False
África Ndiambour,restaurant,senegalese,40.4104659,-3.7045819,False,False,False
Colores,restaurant,senegalese,40.4090342,-3.7036814,False,False,False
La Teranga,restaurant,senegalese,40.4089219,-3.7029907,False,False,False
La Hermosita,cafe,unknown,40.489883,-3.6087995,False,False,False
Marga's,cafe,unknown,40.4034527,-3.6616924,False,False,False
San Valentin,cafe,unknown,40.392675,-3.7539555,False,False,False
Domino,restaurant,unknown,40.3929694,-3.7516831,False,False,False
El Gallo,bar,unknown,40.3938564,-3.7535748,False,False,False
,cafe,unknown,40.3941656,-3.7539238,False,False,False
K - Familia,restaurant,filipino,40.4616985,-3.6990452,False,False,False
Fairuz,restaurant,lebanese,40.4630541,-3.6950044,False,False,False
El Flaco,restaurant,thai,40.448442,-3.67043,False,False,False
El Cafecito,cafe,unknown,40.3942947,-3.752219,False,False,False
Monte Muniellos,cafe,unknown,40.3942774,-3.7524624,False,False,False
Taquería Mi Ciudad,restaurant,mexican,40.4208721,-3.7000782,False,False,False
Taberna La Cata,restaurant,spanish,40.4256209,-3.7146938,False,False,False
Tuk Tuk,restaurant,asian,40.4522468,-3.6969215,False,False,False
CaboPalos,restaurant,regional,40.4724205,-3.6901846,True,False,False
El Morales,bar,unknown,40.3902559,-3.7434693,False,False,False
Doña Lola restaurante gastrotaberta,restaurant,unknown,40.3657956,-3.6196717,False,False,False
Zen Noodle Bar,restaurant,asian,40.412639,-3.6956978,False,False,False
Cocina y sabor,restaurant,chicken,40.3709551,-3.6103214,False,False,False
Cervecería Los Mellizos,restaurant,unknown,40.3901834,-3.7515105,False,False,False
Maríacastaña,cafe,unknown,40.3901875,-3.7518002,False,False,False
Seven,bar,unknown,40.3897809,-3.7526473,False,False,False
Coctelería Triangulo,bar,unknown,40.3900573,-3.7530035,False,False,False
La Andaluza,cafe,unknown,40.4008992,-3.7003182,False,False,False
La Moloa,cafe,unknown,40.4005719,-3.7000774,False,False,False
Ra-Men Kagura,restaurant,ramen,40.4824048,-3.7011992,False,False,False
El Enigma,restaurant,unknown,40.3891801,-3.7604207,False,False,False
Cafe D'oc,cafe,unknown,40.3891876,-3.7613913,False,False,False
Fratelli,restaurant,pizza,40.389427,-3.7603996,False,False,False
Casa Koi Migrante,restaurant,unknown,40.4317547,-3.7003786,False,False,True
La taberna del Santo,bar,unknown,40.398078,-3.7187092,False,False,False
Mariano café,bar,unknown,40.3979506,-3.6860409,False,False,False
Taberna Colina,restaurant,unknown,40.426319,-3.671981,False,False,False
Tiki Taco Clavel,restaurant,mexican,40.4202807,-3.6995311,False,False,False
Restaurante San Nicolás,restaurant,unknown,40.425103,-3.6576283,False,False,False
Cafetería La Alegría,cafe,unknown,40.3864934,-3.7187769,False,False,False
Cervecería Restaurante El Muro,restaurant,unknown,40.391657,-3.7103108,False,False,False
Mas Y Mas,restaurant,unknown,40.4531655,-3.6953658,False,False,False
Bar 9-12 Madrid,bar,unknown,40.4539685,-3.6945836,False,False,False
Midang,restaurant,unknown,40.4502304,-3.7018349,False,False,False
M,restaurant,unknown,40.4475354,-3.7011998,False,False,False
Mr Kabab,restaurant,unknown,40.4475332,-3.7012236,False,False,False
La cocina de Gucho,restaurant,unknown,40.455258,-3.6976617,False,False,False
Eclat,bar,unknown,40.4453336,-3.6985062,False,False,False
Gil's Cocktail Bar,bar,unknown,40.4408086,-3.6962404,False,False,False
Sambhad,bar,unknown,40.4249224,-3.7117477,False,False,False
Ka Boodle Filipino Restaurant,restaurant,unknown,40.4486654,-3.7060918,False,False,False
D'stapa,restaurant,unknown,40.4136203,-3.7103929,False,False,False
Yamato BBQ,restaurant,unknown,40.4158392,-3.7017716,False,False,False
Grama Lounge,restaurant,unknown,40.4154971,-3.7017597,False,False,False
Bar Gyoza Go!,restaurant,unknown,40.4162467,-3.7085574,False,False,False
Troade Beer&Burger,restaurant,american,40.4372085,-3.6454455,False,False,False
Quimbaya,restaurant,unknown,40.4361015,-3.6931943,False,False,False
Main,restaurant,unknown,40.4864293,-3.6128924,False,False,False
Prost Chamberí,restaurant,grill,40.4340651,-3.7084717,False,False,False
La Virgen 154,restaurant,unknown,40.4386561,-3.7009554,False,False,False
Buffalo Bar,restaurant,unknown,40.3957897,-3.7597732,False,False,False
Bella Ciao,restaurant,italian,40.3949086,-3.7596583,False,False,False
Cervecería Casa Gori,bar,unknown,40.3829018,-3.6168403,False,False,False
La Rodaja,restaurant,mexican,40.4296338,-3.6641027,False,False,False
Bite Me Café,cafe,unknown,40.3945859,-3.694187,False,False,False
Starbucks,cafe,coffee_shop,40.3911483,-3.7012094,False,False,False
Una Grande y Libre,bar,unknown,40.3897028,-3.7025824,False,False,False
Café de la Reina,cafe,unknown,40.4088783,-3.6932436,True,False,False
Casa Pipi,restaurant,unknown,40.4149401,-3.7119694,False,False,False
Aloha Poké,restaurant,japanese,40.4245876,-3.7021621,False,False,False
,cafe,unknown,40.428868,-3.7079784,False,False,False
,cafe,unknown,40.4405158,-3.6978586,False,False,False
Bucólico Café,cafe,unknown,40.4206891,-3.6981972,False,False,False
Geisha,cafe,unknown,40.419227,-3.7066095,False,False,False
Slow Cafe Madrid,cafe,coffee_shop,40.4101637,-3.7115829,False,False,False
,cafe,unknown,40.4159996,-3.7111192,False,False,False
Bodegas Barrera,bar,unknown,40.3980778,-3.7615863,False,False,False
Ribadas Chupi,cafe,unknown,40.3961858,-3.7622424,False,False,False
Manaquí Bar,bar,unknown,40.4233519,-3.7037847,False,False,False
Egeo Suvlakeria Griega,restaurant,greek,40.4230581,-3.7024184,False,False,False
Trèbol,bar,unknown,40.4941288,-3.6891407,False,False,False
Bucolico Café,cafe,breakfast,40.4208042,-3.6981885,False,False,False
Corner,restaurant,unknown,40.3719963,-3.6129601,False,False,False
La Gintonería de Candilón,bar,unknown,40.4523734,-3.6992699,False,False,False
Migas,cafe,unknown,40.4587551,-3.6758065,False,False,False
Cafeteria Hostal Don Pedro,cafe,unknown,40.3872395,-3.7450619,True,False,False
Naïa,restaurant,unknown,40.4128933,-3.7113964,False,False,False
Vanila,restaurant,unknown,40.4128218,-3.7114116,False,False,False
Foster's Hollywood,restaurant,american,40.3926245,-3.6787466,False,False,False
La Rueda,restaurant,pizza,40.379003,-3.7801637,False,False,False
Comida Preparada El Dorado,restaurant,unknown,40.378627,-3.779092,False,False,False
Natif Cafe y Cocina,cafe,breakfast,40.4260633,-3.6962852,False,False,False
Silos Bar Restaurante,cafe,unknown,40.4731355,-3.718932,False,False,False
Urvan Street Food,restaurant,unknown,40.4155736,-3.7022668,False,False,False
La Lonjería,restaurant,mediterranean,40.3836196,-3.6304029,False,False,False
Restaurante Cardumen,restaurant,mediterranean,40.3835955,-3.6303425,False,False,False
Burritos Tex Mex,restaurant,mexican,40.4228723,-3.6996803,False,False,False
El Nuevo Zaguan,restaurant,regional,40.4590989,-3.7832143,True,False,False
Taco Vaca,restaurant,unknown,40.458023,-3.7825848,False,False,False
Sibarita,restaurant,unknown,40.4585219,-3.7828759,False,False,False
Santita carbón mexicano,restaurant,unknown,40.418907,-3.6995762,False,False,False
Don Sediento,cafe,unknown,40.3973616,-3.7014187,False,False,False
Las Viñas,restaurant,unknown,40.4072632,-3.7165501,False,False,False
El Ratón De Getaria,bar,unknown,40.4086345,-3.717004,False,False,False
,restaurant,unknown,40.4070698,-3.7167897,False,False,True
Scarlett Café,cafe,bagel,40.4088414,-3.6926917,True,False,False
Helados Patagonia Artesanal,cafe,unknown,40.4125625,-3.7038527,False,False,True
Bajocero,cafe,unknown,40.4179421,-3.7111267,False,False,True
Café de Cervantes,cafe,unknown,40.4237819,-3.7124975,True,False,False
Taberna La Frasca,bar,unknown,40.390216,-3.6605275,False,False,False
Entre Pisco y Nazca,bar,unknown,40.4148386,-3.7023962,False,False,False
Tricicle,restaurant,unknown,40.3724064,-3.6126682,False,False,False
La Arepera Resto-bar,restaurant,arepa,40.4176922,-3.7034029,False,False,False
Decadente,restaurant,unknown,40.4151233,-3.6990227,False,False,False
Caprichos Coffee & Bakery,cafe,coffee_shop,40.506104,-3.6654572,True,False,False
Honest Greens,restaurant,unknown,40.4374096,-3.6833313,False,False,False
Ginkgo Restaurante & Sky Bar,restaurant,unknown,40.4226355,-3.7117831,False,False,False
La Mas Castiza,restaurant,unknown,40.4136761,-3.7075572,False,False,False
El Capataz,restaurant,regional,40.449058,-3.6944411,False,False,True
Restaurante Sushi&Buey - Okela,restaurant,steak_house,40.4880434,-3.6507365,False,False,False
Arugula,restaurant,mediterranean,40.4223841,-3.6818357,False,False,False
Perro Paco,bar,unknown,40.4137663,-3.6971288,False,False,False
Parrilla El Barril,restaurant,barbecue,40.4141175,-3.6968621,False,False,False
África Fusión,restaurant,african,40.4082294,-3.6987356,False,False,False
Acid Café,cafe,unknown,40.4124251,-3.7003978,False,False,True
La Buga del Lobo,bar,unknown,40.4082737,-3.6990221,False,False,False
La Alhambra,restaurant,arab,40.4082866,-3.7015048,False,False,False
Manolita Chen,restaurant,asian,40.4240084,-3.6814898,False,False,False
127 Taipei Bar,bar,unknown,40.4115243,-3.6957014,False,False,False
Jinode,restaurant,unknown,40.4103892,-3.6946942,False,False,False
Cisne Azul,restaurant,unknown,40.4226695,-3.696006,False,False,False
Restaurante Garten True Food,restaurant,unknown,40.4492364,-3.6950889,False,False,True
Entre Pisc y Nazca,restaurant,coffee_shop,40.4147964,-3.7023827,False,False,False
Rene,cafe,international,40.4674769,-3.6865795,False,False,False
Casa Andreea,restaurant,spanish,40.4476564,-3.6642032,True,False,False
Saona,restaurant,unknown,40.4608998,-3.685882,False,False,False
Pakistani restaurante,restaurant,indian,40.4091993,-3.7016755,False,False,False
Sánchez Romero,cafe,unknown,40.4617262,-3.688978,False,False,False
Los Herreros,restaurant,unknown,40.3755275,-3.6390332,False,False,False
Sports & Tapas Bar Madrid,restaurant,regional,40.4156736,-3.710176,False,False,False
Jumar,restaurant,unknown,40.4118102,-3.6679861,False,False,False
Sushi Tokami,restaurant,unknown,40.4458894,-3.6955555,False,False,False
Starbucks,cafe,coffee_shop,40.4945568,-3.5910001,True,False,True
Granier,cafe,unknown,40.4079822,-3.6787321,False,False,False
Dabov,cafe,coffee_shop,40.4101609,-3.6974978,False,False,False
Miss Sushi,restaurant,sushi,40.4554728,-3.693156,False,False,False
Cervecería Sotillos,bar,unknown,40.3932005,-3.7734455,False,False,False
Ramen Kagura,restaurant,japanese,40.4081343,-3.6316831,False,False,False
La cocina de Sofía,restaurant,unknown,40.3728186,-3.6449988,False,False,False
Chiwexuan Ramen Bar & Restaurante - Las Tablas,restaurant,chinese,40.5106976,-3.6788211,False,False,False
Falafelería,restaurant,middle_eastern,40.4109907,-3.6985201,False,False,True
La Bodega de Casanova,restaurant,unknown,40.4270148,-3.686202,False,False,False
Rollo Ocho,restaurant,unknown,40.4140033,-3.7113337,True,False,False
Cervecería Maraya,bar,unknown,40.4569208,-3.6796372,False,False,False
Galerna,restaurant,spanish,40.4065242,-3.5621477,False,False,False
Los Toledanos,restaurant,unknown,40.380995,-3.7828501,False,False,False
Pequeña Habana,bar,unknown,40.4338946,-3.7151623,False,False,False
Tienda de Vinos,restaurant,unknown,40.4221808,-3.6974974,False,False,False
Cafetería hospital,restaurant,unknown,40.3861883,-3.6181853,False,False,False
Déjà Vu,cafe,unknown,40.3732746,-3.7679549,False,False,False
Dulci,cafe,unknown,40.3805189,-3.7721405,False,False,False
Mercedes,bar,unknown,40.4419281,-3.7031092,False,False,False
Lounge Bar Café,bar,unknown,40.4419126,-3.7028731,False,False,False
DeBagel,cafe,unknown,40.4418863,-3.7023036,False,False,False
El Cabaret,bar,unknown,40.431647,-3.7007545,False,False,False
Nelly' Bar,restaurant,unknown,40.4743637,-3.643839,False,False,False
Taberna El Silo,bar,unknown,40.4746795,-3.6438637,False,False,False
Terraza La Albufera,cafe,unknown,40.3843489,-3.633007,False,False,False
Vivari,cafe,unknown,40.3871467,-3.6402636,False,False,False
